1DW3j3UUe6yWjHY8HyupHsZGgEwKjoYre.jpeg,残陽がオミクロン館の壁に当たて，空がピンク色になる
1KekbwjlURK0tT8zokqJvspro-rrdzU0Z.jpeg,残陽がタウ館を囲んで，森の隙間に光が透ってくる
1GcC9sx5LI8cD5l3b7QwJq_IFqRpJSJSW.jpeg,オメガ館の中に椅子が半円状で並んでおり，講演台を囲んでいる
1SmW19zO9GOZoMZj-cN8izIDh7_OwP7fl.jpeg,オープンキャンパスの際に，慶應の旗がsfcの門前に立て居る
1ARK1If7AyqClfhaknF64QRewGK49pi9i.jpeg,沈んでいる残陽がサブウェイ門前の木を通してくる
1QYKNvjTqK0KcW3FxyPHz2uQO1svnZ7cB.jpeg,木が道の両辺に立って，大通りがタウ館に通して行く
1sS-FyfXsaWH4jV-v4ym_jis9vmFvNRRK.jpeg,図書館で光が椅子と机上に当たて，黄色の反射を引き立てた
1a-JVqY0u0sSZh0CZkWdUqJZdKuWZkcO9.jpeg,電子ホワイトボード上に今日の講義が映している
1WpYlvEhgWPV9QTC0cfvnHl5v_QngHJKR.jpeg,早慶戦の為に，慶應の体操隊は各キャンパスを巡て演出する
1uEOJdUVc8-639vIiBMC9lqJnGh5OMIjm.jpeg,図書館のラウンジに太陽光がガラスを通して，机を照らしている
1RKkxdCPvG-I4_1WY-trtyarUB3NAZiGm.jpeg,誰のためにあるのか分からない屋根付きの空間
1d5NjrNEyvtt1w1y5INSAW2himaPSWfWy.jpeg,私有地だからこそ貼れてしまうカモ注意サイン
1-x4fabQCNa0yXidaPh2C2xnEKiZn--DS.jpeg,生きてるかのように傾いてる石の小さなポール
1fEtAfdhH0ssYrclj7yXzT8DPDo4w1fph.jpeg,二重になっているせいで何が書いてあるか分からないサイン
1RAGephh3lwVg6m4RP3N8uMkCR3j4WKD9.jpeg,あまりSFC生に知られてない奥の宿泊棟の裏側
1D0w6cUtoVbC8Q3SGACrL107Hult-en9A.jpeg,ちょっと子供っぽいデザインのキャンパスマップ
1OYYsrXhBodo_NqFF98mb-Xtl0kpPtTTs.jpeg,真っ直ぐに整列している赤い背の低いコーンたち
1PcoT8wQs8SRrA7-kcMNwB1nMr1yAcUSr.jpeg,どういう数列か分からない「１、２、２、３、３、４」
1JIOnxfmu3-QGP2SlTvSXyXaxtDIKbWH2.jpeg,キャンパス内で唯一タバコミュニケーションが行われる場所
1Q7EQWd9q9VG7b8FFQu5vlQRSbmSgq-ln.jpeg,なんか主人公になった気分になれるオミクロンの下り階段
1dpJrXjPd01cdqVrI7d7TfQptWeXMJg6-.jpeg,冬の寒い朝のデルタ館の木に止まっているきつつき
1Q8LdeGc5cHdlDz8fBQQT5OFPtq5zFKEp.jpeg,卒業式の日のsfcの入口を遠目からとった
1CGVD13syugLabcxdTWrztV0cVwYVON8Y.jpeg,とても綺麗に取れた遠目からのかもいけとsfc
1JUHL9JV7lNeltXw9aPv_dWHmaiS-azp9.jpeg,sfcを出るときに通るゲートから取ったsfc
1_aA7r-EPxzklJkPpSMmYyIScDzUhaRmQ.jpeg,sfcに植えられた木々に差し込む眩しい太陽光
1FAWop4TyrIMJLEbolgJsHLeTqvp_3k_j.jpeg,sfc中高の生徒の下校が被っているためとても並んでいるバス
1JX6reb2SP7-FdPj56vBNoiRq2DAaJUoI.jpeg,デルタ館2階にある謎の空間。時々駄弁っている人がいる
1hgtBMpUGeeWuE1Hsb2wqm2J_LdQxtySf.jpeg,残留帰りに取った夜のsfcの入口。照明が綺麗。
1jApsrmrmtwbKfpDg6BKDJlC1ql3bpVYZ.jpeg,残留帰りのsfc校内。虫の声がとても風情がある。
1uig92DXsEkl_R6GP2CHmJtiS07Ja8_C5.jpeg,七夕祭の日のsfc。看板がとても綺麗でテンション上がる
1hTD23wk9ZhsO8ocSaCZnbPdAoyISQ-KM.jpeg,生協の裏にある、カップラーメンが売られている自販機。
11PVE4PVFrkfahuqSTUmOlnfcoO7wWCNE.jpeg,レディバードで500円で売られている中華あんかけ。
1SFz9pqR3z1VTJOJq5ANbl_O8TSkcD9PK.jpeg,晴れの日のSFCキャンパス前入口を抜けた場所。
1mRpFRR_2qDGUqO9wE7B87RBJ8DlExcj0.jpeg,サブウェイのドリンクセット。ローストチキン。
1G7qNCJ_7--CD31m5rPJU93yNpHilXkAx.jpeg,修先生のオペレーティングシステムの講義。
110lbA_K0l1ktW0XMwpKzbbRKb0h99pLb.jpeg,ωの校舎にプロジェクターで映画を投影している様子。
1b3SD0g40SLWsPIxH3M31WC2w6yV4Q1nS.jpeg,2匹のカモイケ（ガリバー池）の鴨。黒と白の鴨がいる。
1IkU_ZzrHgyr1MQdAasKDO7X-ksg-6SPw.jpeg,オープンキャンパスのため、途轍もないバス列。
1CNp3IZZ9PjbDBcqXfyWKD4G7eKaR2SxH.jpeg,デルタ館（コンピュータ系の研究解棟）の廊下。
1qMAOVEdx9Si2XQUo_MFJYyyqbTzOmO05.jpeg,デルタ館の2F渡り廊下に設置されたベンチ。
1FPi_6__NDx3SbCscVCn3BfMKII5oawu0.jpeg,パソコンが並ぶ、メディアセンターの映像編集スペース
1BllQ8-QlP1SMEmsHrJohawPDBDKE7PUq.jpeg,SFCのθ館の白い外壁が夕焼けに照らされている様子
17d78hsN_Xfjm0i0kd5LCFjw1IYuuItfY.jpeg,鴨池側から見た、SFCのメディアセンター（図書館）
1Ns0f_2SY9zGDGSOx6XhZunivuqycRocS.jpeg,SFCの学生ラウンジにあるサンドイッチ店・サブウェイの入り口
1N9mVhpE_PT8NAXUYTmsC-O-i-yHTD7lF.jpeg,自然豊かな夕暮れ時の鴨池に、鴨が優雅に泳いでいる
1fK_j5RoTx_6aTefjW_xAGdLn-zriE3cN.jpeg,多くの講義が行われる特別教室のある講義棟
1ZLbxe6xnDyp2PaH95mUPOTnS-1GaGbtj.jpeg,慶應義塾大学を創設した福沢諭吉先生の銅像
1wcfZ247hZZfcMAV7rZJbWn0APIMJq4bc.jpeg,SFCの体育館が、駐車場の奥にそびえ立つ様子
1tWJFk19BJFopJk0LxtdDVpcWjeyymuIa.jpeg,大学院棟。学部の建物とは対照的に、複雑な形状をしている
1DMvVqkN9fYldmVLOF0srvHZ-e4KmjqnU.jpeg,森の中に立てられた趣のある喫煙所。自然を身近に感じる
1rddXh395jFaNmk0SaesrXv1qT6v83i5C.jpeg,運動場の写真。体育やサークルの活動で使われる。
1ao0Prvw3FITytwLGikLAGmALGUvyUn9j.jpeg,SFC内のサブウェイの写真。昼の時間には行列も珍しくない。
17VAGEtU1hsM_WOj_QveghhwRGkOCTXzp.jpeg,SFCの体育館の写真。アリーナと呼ばれ、体育などで使われる
1to_IyjcCWk0TiuzR36duXA0rU1EQPXVW.jpeg,τ館の写真、学部生の授業ではほとんど使われない
1bTNSgvXuuHpdil76cGYmb1Fp0aVIb10n.jpeg,みんな大好き諭吉像。よく見ると結構大きい
16MQIeC650pVQWRQ09g6SP5bi0HAQifBF.jpeg,κειοそれぞれの館の写真。keioで覚えると覚えやすい
17DZLX21gNDI35Uv9piMtcJiOnKvRRXWL.jpeg,鴨池の写真。本名はガリバー池。寒いので行かない。
1RWqbDgtWNtC7G_Vhl1T_OukOI3zS2yBj.jpeg,バスから降りた時に一番大きく映るSFC。とても近未来的
17lwjV-AIYrMwWk1AHbLHGUAkucYb-2UV.jpeg,入校までの道のり。今は検温のため一つの入口に制限されている
1mK97ZntR8Al7kqk-SlbcoqXCXfqHoE4p.jpeg,体育館までの道のりの写真。思っているより長い。
1S6vpYj9HdZsvBs8gg9moGybPwgved9e-.jpeg,鴨池前の芝生。学生がよくくつろいでいます。
1yaGCORMNgHCu3ZT0Y9UELqXWRgv59www.jpeg,食堂の窓側の席。暖かくてZOOMを受ける場所にぴったり。
1cX_s_Sew2b0PMkox6F41_SQ_uwDqk6kQ.jpeg,SUBWAY。学生に人気でお昼時はよく混んでいる。
1c2Lr7YpyNiHldbRKGfQBiv6OlL0QNIsV.jpeg,SUBWAYの上の席。空いていることが多くおすすめの場所。
168ypq_V4VE1eglXGmgPU0xOxXhzMnzGp.jpeg,福沢諭吉像。新入生は写真をよく撮る傾向にある。
1HnOPTrrhYk_IH0IULm7-GAKF0uqdU_sB.jpeg,メディアセンター入り口。学生証がないと入れない。
1_nDNv-wqL7u_HCGMRttlMx2cjRMFaiAL.jpeg,Ω館。二階建てで大教室が4つある。夏は暑く冬は寒い。
13jLKYapmW-SNicKS8sYjzKiBIrdKq0XG.jpeg,キャンパスに入る前に体温測定をする場所。マスクが貰える。
13eaEfrv6yedCf1GmzV9w-5aNyDz9NwwM.jpeg,バス停。3限のおわりには混んでいる。奥にはテニスコートあり。
1wFfmBCxRVQbnnb8IVgK5Z0DckMW9GRBx.jpeg,鴨池。名前のとおり鴨が多く生息しており、頻繁に確認される。
1ofmz8JtGC-cpFC35RVcLBZuo3wVdUhgV.jpeg,紅葉が深まり気温も涼しくなると、中庭にも人が増えてきた。
1Xp3s_MkPsT5nMh4l_LgaMtOahXZdBk55.jpeg,SFCの代名詞でもある鴨池には、かわいい鴨が沢山いる。
1VSlvIlXjD_xlDMpNa2LeO4PcAqgmztsm.jpeg,食堂には、学食を食べたりオンライン授業を受ける学生達がいる。
1-aUtM8zEUgAVP4WpuVKBUeeNcn_PYGfh.jpeg,私はSFCのサブウェイで昼食を食べるのがお気に入りだ。
1K6eZQG6SzumElUIAFRDPPP2gtrm1qaM0.jpeg,慶應義塾大学の象徴である福沢先生の像がある。
1OnesKT_WssmGlMtLcmYNCehjnfKDqda-.jpeg,メディアセンターでは、静かに勉強することができる。
1BvadFoK0v_RwNcVW-nOkRQVThigLhNyY.jpeg,校内にはくつろげるテーブルセットが多く設置されている。
10MkAl5WVXHaLFWDPNUGAs6aSc1Dm517_.jpeg,SFCはゴミ箱のデザインにもこだわっている。
1L6PeAFTRkKJf3onVtZuSemCyNbOo-hMO.jpeg,Ω館では多くの学生が授業を受ける。オンライン専用教室もある。
1mBwgMx3V8SmhcaEkoXLMzdQ34HQOk8nC.jpeg,サブウェイの上には鴨池を一望できるスポットがある。
1UwSK7MAHppz_VY2rXjPhk2fKOb5IeoqM.jpeg,食堂でお昼を食べた帰り道に見える鴨池の景色
1aHaais9dgHEil0G39SCKNcuUjrEUC94H.jpeg,紅葉が始まりつつあるSFCのキャンパスの景色
146hVkCpQltvdzmR7V1_D_qDN-0OTDWTo.jpeg,日中、木と木の間から太陽の光が差している
1cLSgFaan2x0Exf21rhQxCoXSGsiJV1Cy.jpeg,授業の合間に、友達とかもっている学生たち
1lwEDD489MnSzwH05IHK7xBOFfLEztXru.jpeg,天気が良い日のサブウェイと鴨池、遠くに見える校舎
1RdvW3u-Z0p6IHN8hwweJc7jjANApHFTa.jpeg,バス列に並びながら見える夕方のキャンパス
1S3nMasahZGp14XVw147gxdzjYhZlCa75.jpeg,数年ぶりに開催された七夕祭の時の、普段と違ったSFCの景色
1_ZmJNyJ0lQkblQkUzBJKhYuGV3fgeiwP.jpeg,バス列の長さに絶望する、授業終了後の景色
1g1fOgtj-Wb12ILiloV4VWPlEIUDXULQV.jpeg,授業開始前、人が続々と入ってくるシータ館
1JdpLOH-P2XNeqQM3GEoLx0TTjFjnfO6r.jpeg,鴨池でしゃがむと見えるキャンパスの紅葉の様子
1DT3umggM5Wx1pYEL-m04BXYiJ3urCDIW.jpeg,キャンパスまでの道のりで美しいと思った紅葉。
1aIA2W3Uh3o4OJOIiIh2JzrA4VCHENda_.jpeg,キャンパスの入り口で撮った意味不明なエモい写真。
1RwRuF24oz6xtwaERQ-_idawpMeyiAVxq.jpeg,オメガの2階から撮ったキャンパスの入り口から見える紅葉。
1HHyTGN76t6I3xz0wc5JhPfYSxvTtzMmA.jpeg,ほぼ毎日見るが多分誰も特別に注意を向けない木。
1PphAfVVxYfTCAsma8WyZQJfaJ7v-iikZ.jpeg,SFC特有な特徴的な建物で、確かイオタだったと思う。
1KGFv3MyEiqbx_0TpOfOd2NkCHs2FFlLt.jpeg,カッパの前で見かけ、肌寒い感じにさせてくれる木。
1nkQRSTebb6g4c2RdsHKw9GH58bDuiARh.jpeg,秋の落ち葉で緑色の草を覆い被ったエモい鴨池。
18IyC9sLCqQ3Pgu7uj3oUNov9HVDM4M3y.jpeg,慶應の名物、慶應マークのついた特別なマンホール。
1Q4TuySrfSYulA7maaVaGvRryuNn-iZNT.jpeg,コロナ後に出てきた、感染対策の4ルール。
1ivrSswx4vqtPegzK3B7e6PvGbekbM8RB.jpeg,キャンパスの入り口から少し斜めで撮ったSFCの建物の写真。
1PyybDgv1uzAeVaToLxwyh46q4j5tbi-E.jpeg,慶応大学校門前の縦に長い横断歩道と秋の風景。
1TpJ0_h7heL3UbeP7k8gk1MLy3tvinNv4.jpeg,慶応大学校門から秋の風景含めて鴨池に向かって取った写真。
1UQMslRcWfyZglUajXSHjYCIGH5bgILJ3.jpeg,慶応大学校門出入口の特設ゲートと奥に見える秋の風景。
1yzQLQmNOL-jVVvLJaKfThK4siYrsMKc9.jpeg,慶応大学校門出入口から右に見える大きな建物と秋の枯葉の風景。
1KDJm7ueAeVIe_1q4TqVEKT9DB5o4aaIv.jpeg,慶応大学キャンパス内の卒業生が作ったベンチと秋の風景。
1_n2KVJloW5kBSLfB0cM5hP0A7eKhN9i2.jpeg,慶応大学キャンパス中央にある福沢諭吉の銅像。
1mIJJykk4RFfe-ajojLMM6GJmdupiMNT-.jpeg,慶応大学校門前横断歩道から見る長い階段とキャンパスの建物。
1C47LAsNw9H-SWAhtIWtYXs9GBqH1R6-d.jpeg,慶応大学キャンパス内、影が多く風もよく吹く早朝の風景。
1-ycUbkPnwDo_2X4htNQHtyha_ev5PTbU.jpeg,慶応大学キャンパス内にあるsfcの象徴の1つ鴨池がある。
1tTXhsvRfotAViyjALsf2XnvqJeWi7Boc.jpeg,慶応大学キャンパス内の食堂に向かう途中の秋の風景。
1ONARA2GF9t59AjXh5sTkzX19MCqf4Yxy.jpeg,慶應義塾の生みの親でもある福沢諭吉先生の像。
1OyjXeGC76lM91lYerVYeAZni1o1z-BXS.jpeg,多くの生徒が昼食をとtたり、授業を受けたりする鴨池。
17BBX0rJ-Nj2h67nqcLnQRRRHLj0zhLwU.jpeg,鴨池の近くにある、アートを感じさせる建造物。いい影を作る。
1PE2PwOdizjUtK97sKfRTc0jWD3lTo-iP.jpeg,鴨池側から見たメディアセンター。鏡の配置に秩序がある。
1cHvA6xq7KMtT495ZOkfnoB-W8EdKwsFF.jpeg,湘南台駅に向かう慶應発のバス。時間帯によってすごく混む。
1jNDq9NhPOhzpU6tTP2t4WxTpQ0HUd1AS.jpeg,秋に見られる、SFCからの紅葉。写真を撮る人が多い。
1p5xl-B6ZONY6dOWVxdaaE1GYFJSNSPQ1.jpeg,ここで何かが行われていることをほとんど見たことがない、広場。
12VxSr4QWRvVkoWsk2LI5KsA1NzV1qJWQ.jpeg,キャンパス内に作られている寮。まだ建設中である。
1weO2XICR2W0r1mZ14MeN-R3Y1S2uijew.jpeg,森の喫煙所。森の中にあり、コミュニケーションの場でもある。
1ObIytWtuxp0fFWo31AVbF7TwZzVC5Giy.jpeg,キャンパスの誰しもが一回は行ったことがある体育館。
16putW7YRPCCRFIBdiZTGjGei3EwC2h00.jpeg,慶応義塾湘南藤沢キャンパスイプシロン館とメディアセンター
1xhDxjud2DXrmW96rOQonhxPbGdcC3ZyE.jpeg,慶応義塾大学湘南藤沢キャンパスカッパ館とメディアセンターの間
1RitwPGJNll6UER0HxIQNQS2HfdvA8A_s.jpeg,慶応義塾大学湘南藤沢キャンパスイプシロン館教室内１
1I3LOhV18tJIP8F_QvjcfBG3NdbizSqp5.jpeg,慶応義塾大学湘南藤沢キャンパスイプシロン館教室内２
1upAuK3-HcGF7afOHgRKy5B2gm7dArkTX.jpeg,慶応義塾大学湘南藤沢キャンパスイプシロン館教室内３
1orNsCDA4Eam9lK9-Nb7nmBZ3Jjd3nE8x.jpeg,慶応義塾大学湘南藤沢キャンパスイプシロン館外側１
1Gh3l3y-OvMSqUKVU6FREnQL1_gWyQ_Rf.jpeg,慶応義塾大学湘南藤沢キャンパスイプシロン館外側２
16UAL-lq76SNke1N17rDR_hCvH2cbw3EC.jpeg,慶応義塾大学湘南藤沢キャンパスイプシロン館外側３
1f0EOm0FavrUzmzdmKEKL5I0AIabajuQY.jpeg,慶応義塾大学湘南藤沢キャンパスカッパ館外側１
1oqzZB0ka7jGccYd0p6t01oq1jLwrlXlO.jpeg,慶応義塾大学湘南藤沢キャンパスカッパ館外側２
1L5rxhW1mJ4SvrVe4SaE1WJ2_hpqPaVUW.jpeg,福沢諭吉像の隣の木。秋だから葉は付いてません。
14yTu4dpawzQUj45avL5pAqKJl4rxk8lO.jpeg,サブウェイの入り口の前の坂の上から撮った写真。
16qIK1Ax_nQaqXGS0gZFwebDxuor_O2Dv.jpeg,サブウェイの入り口の左前から撮った写真。
1JKH6Rfeiy4-X73-tOG2Y1KlB1qJ0nCv5.jpeg,晴れているの日の鴨池の前にある木の写真。
1PBSiajQNaliWxWM50DF7XnL1fVh1HyiV.jpeg,晴れている日の鴨池の写真。緑色で汚い池。
1BURtdEDegqVSiksLzkg3kI4GRLneKc8-.jpeg,紅葉の季節になりました。葉が黄色くなってきました。
15xYEEUlVym_RwK_OjzruebYhKyKW4Qdn.jpeg,SFCの入り口。検温して入る場所。Ω側からの写真。
1dhCD7cCbfS5Qticw3vWSzXZus7XPFqUp.jpeg,正直行ったことがないので、何の建物かわからない。
1lpUUEJTWNOqs1lMUEbbxV92ROmU2BcTM.jpeg,郵便局の車が停まっている。電気で環境にやさしい。
18eZu3ojdq-yOcw9CvAlktzMWgyc-mBAC.jpeg,θ館。白いかべに大きなガラス。とても綺麗な建物。
1dZo88BMtc7sQna8wSIu6P4A6-wfu7pgc.jpeg,メディアセンターのソファでお休みする初音ミク
1SFT3iQ6kreMHJiiB5VkgNJoa7hSLUIwO.jpeg,おなかがすいたお昼時にSFCのサブウェイを食べる初音ミク
1nA532eto4MNNqPjRsjWomLbgneaYJqPT.jpeg,紅葉が始まって少しづつ葉が赤みがかるのを見る初音ミク
1usBs9edxLMuDBWZaJ2lUEIGV9PtwbTE9.jpeg,鴨池のカモが並んでどこかを眺めている様子
1bZnumfODO-EhL5kPNghYJtspMqMhq6n9.jpeg,カモが水面に浮かびながら羽をはばたかせている様子
1bGQRqHhE2XvL-XEKayEQ06aPeq5mo54Z.jpeg,講義を受けている際、ペンを渡してくれる初音ミク
1fjMS-ZGqi9wFqt0jKL-Lpi3s4S21S8hg.jpeg,秋の夕方に鱗雲が出ていたSFCをとった写真
141EaXuB5G-dWbSX_vo8G07L8WtP38jYL.jpeg,７月１３日、推しが授業で紹介された。前の祭壇は私の私物
1633Mg8PPl9UffDynrQOb2i4jgFJLuJd2.jpeg,図鑑に載ってもおかしくないくらいうまく取れたカモ
1iXYkFrT18AUg02ARe4HSTEdHuv_jqMLJ.jpeg,鴨池で綺麗に一列になって泳ぐカモ、この後飛んだ
1AaageGg31soJP9jQACEHdfpTch-0DOxb.jpeg,紅葉した樹木、謎のモニュメントとサブウェイ。
1Hef6A3Vq3Fvpi6IkDtMgBj5oKQAshWvM.jpeg,鴨池に寝そべる学生と、周回道路を走る鴨池急行バス。
1VZ7i_CptsOK6pAaU66FiKV3LIFVTYZzm.jpeg,暗闇にそびえ建つΖ館と煌々と光る研究室。
12wm8xDpI9bPbdx-3AXGhoR9ZEq7arJLm.jpeg,宵闇の中で煌々と光り輝くメディアセンター。
1X2X_83jSfqgVrFmC9LUs3oeMvZV3cD9y.jpeg,登校する生徒たちと、青い空に白く映えるα館。
1nc0QgSZIhUGqQgn0AjfqGDm9G69MLlWf.jpeg,慶應義塾大学本館前バス停と朝だけの特別な改札。
1rUZyUHgYfVZvpvTqNGQbeX8gIU_jAU5x.jpeg,5限終わりのまだ少し活気があるΣ館やサブウェイ。
1n2qRu7nlWLs5p8DPOqKTuSrqchrbqT_S.jpeg,鴨池を悠々と泳ぐ鴨たちと、その隠れ場所の水草。
1iqK4Evz7TUiHS6mvlGqlAMpukAmfvR_5.jpeg,日が暮れても白く浮かび上がるΩ館と大階段。
1OKFNZVH-U_wI9PWuaWIrGAsTxFuSurRf.jpeg,深夜に寝静まるキャンパスと、明るいバス停。
1h5trdgXgBFO_eXwBawer6xajgTcYcWQA.jpeg,ε館前通路から撮影した、鴨池の芝生の写真
1DOV6oXUo7GAfNyY8dajDSSj3CJRMfB3U.jpeg,ε館前から撮影したメディアセンターの写真。落ち葉が多い。
1WbokM24jKKTYnfDnlYohzo704P7Ts2ZK.jpeg,売店前からスロープを撮影した写真。葉が赤くなりつつある。
1RXvL9Gn-A9TrT5bb7wR3B0G9DmtZxok6.jpeg,授業終わりの鴨池を撮影した写真。人がまばらに座っている。
1k5kB_W015XvDgKN0OD74-vZs6MK-gwuk.jpeg,曇った天気と葉がない木によって悲壮感が漂っている。
1AjO2tYrR7MeSMxVsdjbBGlsOFbBdEGa8.jpeg,ι館の教室の中から窓の外を撮影した。授業中なのに人が多い。
1H1umS86Kf9LQAiP4XtaXVkLkTS7iwByX.jpeg,ι館の中の教室を撮影した写真。机が密集している。
1guSnb6aMF9_NF6vCd_d9W5dLnzDMDQS3.jpeg,夕方のε館を撮影した写真。窓から漏れた光が綺麗。
1wKQa-OqU-QLoCE0ZTKEqBOBpiApIHhFq.jpeg,夕方のメディアセンター横を撮影した写真。
1oKoadelnSOwHVoLW-FM_TSLfQu6or362.jpeg,夜にサブウェイを撮影した写真。サブウェイの電気は明るい。
1-IMYwt3PCu0dfOAXCPpCwgs4QjsnNtQW.jpeg,注意と書かれたカーブミラーとその下にA看板がある。
